file,line,string,suggested_key
"src/components/dashboard/MultiBusinessDashboard.tsx",310,"Ajouter une entreprise","dashboardMultiBusinessDashboard.ajouter.entreprise"
"src/components/forms/ReviewForm.tsx",140,"Employe actuel","formsReviewForm.employe.actuel"
"src/components/forms/ReviewForm.tsx",141,"Ancien employe","formsReviewForm.ancien.employe"
"src/components/forms/ReviewForm.tsx",156,"Moins de 6 mois","formsReviewForm.moins.6.mois"
"src/components/forms/ReviewForm.tsx",157,"6-12 mois","formsReviewForm.6.12.mois"
"src/components/forms/ReviewForm.tsx",158,"1-2 ans","formsReviewForm.1.2.ans"
"src/components/forms/ReviewForm.tsx",159,"3-5 ans","formsReviewForm.3.5.ans"
"src/components/forms/ReviewForm.tsx",160,"Plus de 5 ans","formsReviewForm.plus.5.ans"
"src/components/forms/ReviewForm.tsx",189,"Mode de travail","formsReviewForm.mode.travail"
"src/components/forms/ReviewForm.tsx",205,"Role (optionnel)","formsReviewForm.role.optionnel"
"src/components/forms/ReviewForm.tsx",207,"ex: software_engineer","formsReviewForm.ex.software.engineer"
"src/components/forms/ReviewForm.tsx",217,"Ville (optionnel)","formsReviewForm.ville.optionnel"
"src/components/forms/ReviewForm.tsx",219,"ex: casablanca","formsReviewForm.ex.casablanca"
"src/components/providers/MonitoringProvider.tsx",316,"Component Error","providersMonitoringProvider.component.error"
"src/components/reviews/DeleteReviewDialog.tsx",38,"Avis supprimé","reviewsDeleteReviewDialog.avis.supprime"
"src/components/reviews/DeleteReviewDialog.tsx",77,"Avis à supprimer :","reviewsDeleteReviewDialog.avis.supprimer"
"src/components/reviews/EditReviewModal.tsx",46,"Avis mis à jour","reviewsEditReviewModal.avis.mis.jour"
"src/components/reviews/EditReviewModal.tsx",112,"Note générale","reviewsEditReviewModal.note.generale"
"src/components/reviews/EditReviewModal.tsx",128,"Titre de l'avis","reviewsEditReviewModal.titre.l.avis"
"src/components/reviews/EditReviewModal.tsx",133,"Résumez votre expérience en quelques mots","reviewsEditReviewModal.resumez.experience.quelques.mots"
"src/components/reviews/EditReviewModal.tsx",142,"Votre avis détaillé","reviewsEditReviewModal.avis.detaille"
"src/components/reviews/EditReviewModal.tsx",147,"Décrivez votre expérience en détail...","reviewsEditReviewModal.decrivez.experience.detail"
"src/components/reviews/EditReviewModal.tsx",157,"Évaluations détaillées","reviewsEditReviewModal.evaluations.detaillees"
"src/components/salaries/SalaryQuickSubmitCard.tsx",102,"Soumettre maintenant","salariesSalaryQuickSubmitCard.soumettre.maintenant"
"src/components/salaries/SalaryQuickSubmitCard.tsx",123,"Se connecter","salariesSalaryQuickSubmitCard.se.connecter"
"src/components/salaries/SalaryQuickSubmitCard.tsx",144,"Rechercher une entreprise...","salariesSalaryQuickSubmitCard.rechercher.entreprise"
"src/components/salaries/SalaryQuickSubmitCard.tsx",188,"Selectionner un poste","salariesSalaryQuickSubmitCard.selectionner.poste"
"src/components/salaries/SalaryQuickSubmitCard.tsx",194,"Ex: Developpeur Full Stack","salariesSalaryQuickSubmitCard.ex.developpeur.full.stack"
"src/components/salaries/SalaryQuickSubmitCard.tsx",198,"Salaire (MAD)","salariesSalaryQuickSubmitCard.salaire.mad"
"src/components/salaries/SalaryQuickSubmitCard.tsx",217,"Temps plein","salariesSalaryQuickSubmitCard.temps.plein"
"src/components/salaries/SalaryQuickSubmitCard.tsx",218,"Temps partiel","salariesSalaryQuickSubmitCard.temps.partiel"
"src/components/salaries/SalaryQuickSubmitCard.tsx",231,"Seniority (optionnel)","salariesSalaryQuickSubmitCard.seniority.optionnel"
"src/components/salaries/SalaryQuickSubmitCard.tsx",242,"Departement (optionnel)","salariesSalaryQuickSubmitCard.departement.optionnel"
"src/components/salaries/SalaryQuickSubmitCard.tsx",245,"Selectionner un departement","salariesSalaryQuickSubmitCard.selectionner.departement"
"src/components/salaries/SalaryQuickSubmitCard.tsx",251,"Ex: Engineering","salariesSalaryQuickSubmitCard.ex.engineering"
"src/components/shared/BusinessCard.tsx",196,"Aucun avantage liste","sharedBusinessCard.aucun.avantage.liste"
"src/components/shared/BusinessHoursEditor.tsx",110,"Horaires copiés","sharedBusinessHoursEditor.horaires.copies"
"src/components/shared/BusinessHoursEditor.tsx",110,"Les horaires du lundi ont été appliqués aux jours ouvrables.","sharedBusinessHoursEditor.horaires.lundi.ont.ete.appliques"
"src/components/shared/BusinessHoursEditor.tsx",117,"Succès","sharedBusinessHoursEditor.succes"
"src/components/shared/BusinessHoursEditor.tsx",117,"Horaires enregistrés avec succès.","sharedBusinessHoursEditor.horaires.enregistres.succes"
"src/components/shared/BusinessMap.tsx",28,"Carte interactive du Maroc","sharedBusinessMap.carte.interactive.maroc"
"src/components/shared/BusinessPageActions.tsx",54,"Donner mon avis","sharedBusinessPageActions.donner.mon.avis"
"src/components/shared/BusinessPageActions.tsx",61,"Partager salaire","sharedBusinessPageActions.partager.salaire"
"src/components/shared/BusinessPageActions.tsx",68,"Voir avis","sharedBusinessPageActions.voir.avis"
"src/components/shared/BusinessPageActions.tsx",75,"Voir salaires","sharedBusinessPageActions.voir.salaires"
"src/components/shared/BusinessPageActions.tsx",83,"Revendiquer cette fiche","sharedBusinessPageActions.revendiquer.cette.fiche"
"src/components/shared/BusinessSelector.tsx",53,"No business","sharedBusinessSelector.no.business"
"src/components/shared/BusinessSelector.tsx",130,"Business Management","sharedBusinessSelector.business.management"
"src/components/shared/BusinessSubRatings.tsx",68,"Équilibre travail-vie privée","sharedBusinessSubRatings.equilibre.travail.vie.privee"
"src/components/shared/BusinessSubRatings.tsx",88,"Évolution de carrière","sharedBusinessSubRatings.evolution.carriere"
"src/components/shared/BusinessSubRatings.tsx",98,"Culture d'entreprise","sharedBusinessSubRatings.culture.d.entreprise"
"src/components/shared/BusinessWidget.tsx",143,"Fourni par","sharedBusinessWidget.fourni"
"src/components/shared/BusinessWidgetServer.tsx",81,"Fourni par","sharedBusinessWidgetServer.fourni"
"src/components/shared/ContactBusinessDialog.tsx",131,"Ex: jean@example.com","sharedContactBusinessDialog.ex.jean.example.com"
"src/components/shared/ContactDialog.tsx",72,"votre@email.com","sharedContactDialog.email.com"
"src/components/shared/ContentShareButton.tsx",105,"Lien copie","sharedContentShareButton.lien.copie"
"src/components/shared/ContentShareButton.tsx",106,"Le lien de partage a ete copie.","sharedContentShareButton.lien.partage.ete.copie"
"src/components/shared/ContentShareButton.tsx",172,"X / Twitter","sharedContentShareButton.x.twitter"
"src/components/shared/ContentShareButton.tsx",175,"Copier le lien","sharedContentShareButton.copier.lien"
"src/components/shared/ErrorBoundary.tsx",19,"Une erreur est survenue","sharedErrorBoundary.erreur.est.survenue"
"src/components/shared/FollowButton.tsx",79,"Suivez les entreprises qui vous interessent","sharedFollowButton.suivez.entreprises.qui.vous.interessent"
"src/components/shared/HomeClient.tsx",126,"Sociétés de consulting","sharedHomeClient.societes.consulting"
"src/components/shared/HomeClient.tsx",443,"Des nouvelles fiches a explorer des maintenant.","sharedHomeClient.nouvelles.fiches.explorer.maintenant"
"src/components/shared/HomeClient.tsx",461,"Fiches avec informations utiles: horaires, adresse, site web et photos.","sharedHomeClient.fiches.informations.utiles.horaires.adresse"
"src/components/shared/HomeClient.tsx",486,"Site web","sharedHomeClient.site.web"
"src/components/shared/HomeClient.tsx",952,"Simulateur CNSS 2024","sharedHomeClient.simulateur.cnss.2024"
"src/components/shared/InternalAdsSlot.tsx",31,"Contenu sponsorise","sharedInternalAdsSlot.contenu.sponsorise"
"src/components/shared/MediaReportDialog.tsx",45,"Veuillez sélectionner une raison.","sharedMediaReportDialog.veuillez.selectionner.raison"
"src/components/shared/MediaReportDialog.tsx",62,"Signalement envoyé","sharedMediaReportDialog.signalement.envoye"
"src/components/shared/MediaReportDialog.tsx",101,"Raison du signalement","sharedMediaReportDialog.raison.signalement"
"src/components/shared/MediaReportDialog.tsx",104,"Sélectionnez une raison","sharedMediaReportDialog.selectionnez.raison"
"src/components/shared/MediaReportDialog.tsx",107,"Contenu inapproprié","sharedMediaReportDialog.contenu.inapproprie"
"src/components/shared/MediaReportDialog.tsx",108,"Violation de copyright","sharedMediaReportDialog.violation.copyright"
"src/components/shared/MediaReportDialog.tsx",109,"Contenu trompeur","sharedMediaReportDialog.contenu.trompeur"
"src/components/shared/MediaReportDialog.tsx",116,"Détails supplémentaires (Optionnel)","sharedMediaReportDialog.details.supplementaires.optionnel"
"src/components/shared/MediaReportDialog.tsx",119,"Précisez votre signalement ici...","sharedMediaReportDialog.precisez.signalement.ici"
"src/components/shared/PhotoGallery.tsx",61,"Aucune photo disponible","sharedPhotoGallery.aucune.photo.disponible"
"src/components/shared/PremiumFeatures.tsx",23,"Badge de Confiance GOLD","sharedPremiumFeatures.badge.confiance.gold"
"src/components/shared/PremiumFeatures.tsx",24,"Affichez votre badge premium pour gagner la confiance des employés et candidats.","sharedPremiumFeatures.affichez.badge.premium.pour.gagner"
"src/components/shared/PremiumFeatures.tsx",29,"Visibilité Prioritaire","sharedPremiumFeatures.visibilite.prioritaire"
"src/components/shared/PremiumFeatures.tsx",30,"Votre entreprise apparaît en haut des recherches.","sharedPremiumFeatures.entreprise.apparait.haut.recherches"
"src/components/shared/PremiumFeatures.tsx",35,"Statistiques Avancées","sharedPremiumFeatures.statistiques.avancees"
"src/components/shared/PremiumFeatures.tsx",36,"Accédez à des analyses détaillées sur votre réputation employeur.","sharedPremiumFeatures.accedez.analyses.detaillees.reputation.employeur"
"src/components/shared/PremiumFeatures.tsx",41,"Communication avec les Candidats","sharedPremiumFeatures.communication.candidats"
"src/components/shared/PremiumFeatures.tsx",42,"Engagez directement les talents potentiels.","sharedPremiumFeatures.engagez.directement.talents.potentiels"
"src/components/shared/PremiumFeatures.tsx",47,"Nouveautes epinglees","sharedPremiumFeatures.nouveautes.epinglees"
"src/components/shared/PremiumFeatures.tsx",48,"Mettez en avant vos annonces importantes en tete de votre flux.","sharedPremiumFeatures.mettez.avant.annonces.importantes.tete"
"src/components/shared/PremiumFeatures.tsx",53,"Benchmark Salaires","sharedPremiumFeatures.benchmark.salaires"
"src/components/shared/PremiumFeatures.tsx",54,"Comparez vos salaires avec la ville et le secteur sur un tableau dédié.","sharedPremiumFeatures.comparez.salaires.ville.secteur.tableau"
"src/components/shared/PremiumFeatures.tsx",59,"Baromètre Mensuel","sharedPremiumFeatures.barometre.mensuel"
"src/components/shared/PremiumFeatures.tsx",60,"Suivez et exploitez les snapshots mensuels de tendances salariales.","sharedPremiumFeatures.suivez.exploitez.snapshots.mensuels.tendances"
"src/components/shared/PremiumFeatures.tsx",65,"Support Prioritaire","sharedPremiumFeatures.support.prioritaire"
"src/components/shared/PremiumFeatures.tsx",66,"Bénéficiez d\","sharedPremiumFeatures.beneficiez.d"
"src/components/shared/RatingDistribution.tsx",46,"Repartition des avis","sharedRatingDistribution.repartition.avis"
"src/components/shared/RatingDistribution.tsx",47,"Aucun avis publie pour le moment.","sharedRatingDistribution.aucun.avis.publie.pour.moment"
"src/components/shared/RatingDistribution.tsx",55,"Repartition des avis","sharedRatingDistribution.repartition.avis"
"src/components/shared/RatingDistribution.tsx",68,"Avis 4-5 etoiles","sharedRatingDistribution.avis.4.5.etoiles"
"src/components/shared/ReviewReportDialog.tsx",45,"Veuillez sélectionner une raison.","sharedReviewReportDialog.veuillez.selectionner.raison"
"src/components/shared/ReviewReportDialog.tsx",61,"Signalement envoyé","sharedReviewReportDialog.signalement.envoye"
"src/components/shared/ReviewReportDialog.tsx",100,"Raison du signalement","sharedReviewReportDialog.raison.signalement"
"src/components/shared/ReviewReportDialog.tsx",103,"Sélectionnez une raison","sharedReviewReportDialog.selectionnez.raison"
"src/components/shared/ReviewReportDialog.tsx",106,"Spam / promotion","sharedReviewReportDialog.spam.promotion"
"src/components/shared/ReviewReportDialog.tsx",107,"Faux avis ou coordonne","sharedReviewReportDialog.faux.avis.ou.coordonne"
"src/components/shared/ReviewReportDialog.tsx",108,"Donnees personnelles / doxxing","sharedReviewReportDialog.donnees.personnelles.doxxing"
"src/components/shared/ReviewReportDialog.tsx",109,"Harcèlement / haine","sharedReviewReportDialog.harcelement.haine"
"src/components/shared/ReviewReportDialog.tsx",110,"Accusation non verifiable","sharedReviewReportDialog.accusation.non.verifiable"
"src/components/shared/ReviewReportDialog.tsx",111,"Conflit d'interet","sharedReviewReportDialog.conflit.d.interet"
"src/components/shared/ReviewReportDialog.tsx",112,"Hors sujet","sharedReviewReportDialog.hors.sujet"
"src/components/shared/ReviewReportDialog.tsx",113,"Copie / droit d'auteur","sharedReviewReportDialog.copie.droit.d.auteur"
"src/components/shared/ReviewReportDialog.tsx",119,"Détails supplémentaires (Optionnel)","sharedReviewReportDialog.details.supplementaires.optionnel"
"src/components/shared/ReviewReportDialog.tsx",122,"Précisez votre signalement ici...","sharedReviewReportDialog.precisez.signalement.ici"
"src/components/shared/ReviewsSection.tsx",365,"Partager l extrait","sharedReviewsSection.partager.l.extrait"
"src/components/shared/ReviewSubRatings.tsx",34,"Équilibre travail-vie privée","sharedReviewSubRatings.equilibre.travail.vie.privee"
"src/components/shared/ReviewSubRatings.tsx",54,"Évolution de carrière","sharedReviewSubRatings.evolution.carriere"
"src/components/shared/ReviewSubRatings.tsx",64,"Culture d'entreprise","sharedReviewSubRatings.culture.d.entreprise"
"src/components/shared/ShareButton.tsx",23,"Partager cette entreprise","sharedShareButton.partager.cette.entreprise"
"src/components/shared/TagInput.tsx",21,"Appuyez sur Entrée pour ajouter un mot-clé","sharedTagInput.appuyez.entree.pour.ajouter.mot"
"src/components/shared/ThemeToggle.tsx",24,"Toggle theme","sharedThemeToggle.toggle.theme"
"src/components/shared/VoteButtons.tsx",92,"Impossible d'enlever votre vote.","sharedVoteButtons.impossible.d.enlever.vote"
"src/components/shared/VoteButtons.tsx",114,"Impossible d'enregistrer votre vote.","sharedVoteButtons.impossible.d.enregistrer.vote"
"src/components/shared/VoteButtons.tsx",146,"Impossible d'enlever votre vote.","sharedVoteButtons.impossible.d.enlever.vote"
"src/components/shared/VoteButtons.tsx",168,"Impossible d'enregistrer votre vote.","sharedVoteButtons.impossible.d.enregistrer.vote"
"src/components/shared/VoteButtons.tsx",210,"Votez et influencez la transparence","sharedVoteButtons.votez.influencez.transparence"
"src/components/support/TicketConversation.tsx",161,"Votre message...","supportTicketConversation.message"
